"x"
-0.85270551121
1.0592951612
0.6763045549
0.42308278943
0.667395872351651
-0.85270551121
-0.228084956407918
-1.1954847985
0.03556164757318
-0.5332903308556
-0.26372737921969
0.96244640887
1.3026586955
-0.3129483931469
0.28621105226766
0.595111841448
0.01391712918807
-0.6007770073848
0.1495428398518
-0.44358775529069
-0.10422507152857
0.5502409053181
0.65623486454
-0.01731941161204
-0.06699170612574
0.18187733001557
