"b_Intercept","b_cat","sd_site__Intercept","sd_site__cat","cor_site__Intercept__cat","Intercept","r_site[1,Intercept]","r_site[2,Intercept]","r_site[3,Intercept]","r_site[4,Intercept]","r_site[5,Intercept]","r_site[6,Intercept]","r_site[7,Intercept]","r_site[8,Intercept]","r_site[9,Intercept]","r_site[10,Intercept]","r_site[1,cat]","r_site[2,cat]","r_site[3,cat]","r_site[4,cat]","r_site[5,cat]","r_site[6,cat]","r_site[7,cat]","r_site[8,cat]","r_site[9,cat]","r_site[10,cat]"
-0.07992119,1.496151,0.4352804,0.2210813,-0.1328009,-0.07992119,0.4542431,0.08834768,-0.6620029,-1.026531,-0.1176644,0.6616074,-0.3252821,-0.3542283,-0.1968508,0.2892647,-0.164467,-0.1283164,-0.3600802,-0.4160817,-0.2672424,0.1439489,-0.5462765,0.1276875,-0.09283808,-0.3315099
0.3816995,1.857554,0.7358809,0.5581224,0.6931277,0.3816995,1.01944,0.6276881,-0.1276267,-0.4926102,0.4181825,1.250522,0.1958012,0.1843116,0.3355659,0.826867,0.4347208,0.4378398,0.1691121,0.1427025,0.2698169,0.8895195,0.00292792200000003,0.8008122,0.4702609,0.2465658
0.041957775,1.5916375,0.49122125,0.29233575,0.09483415,0.041957775,0.5814315,0.20930975,-0.5387965,-0.900677,0.0042462775,0.79174575,-0.21284125,-0.23528125,-0.07221785,0.411313,-0.029072775,-0.00374339,-0.23164025,-0.28373775,-0.13680125,0.3027985,-0.409442,0.2698595,0.024104525,-0.18752575
0.280532,1.77789,0.6516515,0.4667475,0.54549975,0.280532,0.8741445,0.48947775,-0.2626745,-0.62750525,0.27850425,1.0985975,0.063941325,0.0463494,0.201383,0.690636,0.285434,0.28916475,0.03909405,0.0078448925,0.136754,0.6938885,-0.1204585,0.62707325,0.31284875,0.10589675
