"x"
-1.0897816445
0.78841561242
0.09556584909887
0.636609741
-0.065332745631
-1.0897816445
-0.0128586905204013
-0.045475731571339
-0.013872253961436
0.0057309869467
0.0728166439361581
-0.030516517401831
-0.031296641146043
0.0425274754340645
0.007364550046139
0.013137811597391
-0.802649123053
0.42335392718917
-0.42105388094783
0.4709574916425
0.15933159669714
-0.28586595442625
0.7574951649721
-0.8066837266267
-0.6252462145553
0.6719241687661
